12957755, satellitedata, ??, 5.5, 12.95, 77.55, 887.0
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
1/1/2004,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.222,?,0,17.8577,?,0,0,?,0,922.626,?,0,192.780509434,?,0,2.28784,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.0473,?,0,17.6433,?,0,0,?,0,922.009,?,0,196.718139149,?,0,2.18427,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.9629,?,0,17.5337,?,0,0,?,0,921.614,?,0,199.075061794,?,0,2.04007,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.0436,?,0,17.5298,?,0,0,?,0,921.384,?,0,200.107280588,?,0,1.86463,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.1006,?,0,17.5463,?,0,0,?,0,921.346,?,0,200.520967725,?,0,1.72515,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.0803,?,0,17.4872,?,0,0,?,0,921.925,?,0,199.077005525,?,0,1.60291,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.1606,?,0,17.4133,?,0,0,?,0,922.669,?,0,194.780818083,?,0,1.54713,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,07:00,0,0,136.0,?,0,441.0,?,0,60.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.8625,?,0,17.3065,?,0,0,?,0,923.556,?,0,190.111631475,?,0,1.59357,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,08:00,0,0,352.0,?,0,642.0,?,0,105.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.9827,?,0,17.6974,?,0,0,?,0,924.196,?,0,183.607104571,?,0,1.65749,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,09:00,0,0,579.0,?,0,825.0,?,0,112.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,21.387,?,0,18.3202,?,0,0,?,0,924.311,?,0,181.465851131,?,0,1.79215,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,10:00,0,0,742.0,?,0,899.0,?,0,111.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,23.1148,?,0,19.0057,?,0,0,?,0,923.774,?,0,182.238589002,?,0,1.90874,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,11:00,0,0,849.0,?,0,870.0,?,0,166.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.7447,?,0,18.6488,?,0,0,?,0,922.534,?,0,183.865000422,?,0,1.94734,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,12:00,0,0,740.0,?,0,557.0,?,0,290.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.1292,?,0,18.4647,?,0,0,?,0,921.246,?,0,184.598255209,?,0,1.95653,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,13:00,0,0,700.0,?,0,553.0,?,0,274.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.3437,?,0,17.9511,?,0,0,?,0,920.2,?,0,183.546617807,?,0,1.98517,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,14:00,0,0,652.0,?,0,646.0,?,0,216.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.0268,?,0,17.5133,?,0,0,?,0,919.4,?,0,185.318434124,?,0,2.00536,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,15:00,0,0,444.0,?,0,423.0,?,0,221.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.0865,?,0,17.0936,?,0,0,?,0,919.26,?,0,187.023091567,?,0,2.10429,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,16:00,0,0,305.0,?,0,549.0,?,0,120.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,23.5594,?,0,17.0123,?,0,0,?,0,919.673,?,0,185.922354021,?,0,2.21169,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,17:00,0,0,76.0,?,0,278.0,?,0,43.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,21.5547,?,0,17.1949,?,0,0,?,0,920.06,?,0,182.598572496,?,0,2.48444,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.813,?,0,17.2798,?,0,0,?,0,920.945,?,0,179.677038574,?,0,2.80203,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.4981,?,0,17.5167,?,0,0,?,0,921.632,?,0,176.675037515,?,0,2.89597,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.0416,?,0,17.7612,?,0,0,?,0,921.929,?,0,172.784814787,?,0,2.80078,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.5604,?,0,17.9835,?,0,0,?,0,922.103,?,0,170.026679604,?,0,2.62736,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.2692,?,0,18.1184,?,0,0,?,0,922.177,?,0,168.17755558,?,0,2.43125,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2004,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.0389,?,0,18.1642,?,0,0,?,0,921.939,?,0,165.919149912,?,0,2.25549,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.825,?,0,18.1726,?,0,0,?,0,921.461,?,0,164.095362844,?,0,2.05468,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.6351,?,0,18.1318,?,0,0,?,0,921.013,?,0,162.935964502,?,0,1.85208,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.254,?,0,17.9612,?,0,0,?,0,920.793,?,0,163.737903343,?,0,1.6933,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.8188,?,0,17.671,?,0,0,?,0,920.625,?,0,165.67696649,?,0,1.58408,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.6113,?,0,17.1924,?,0,0,?,0,920.946,?,0,169.549667748,?,0,1.38934,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.2276,?,0,16.7334,?,0,0,?,0,921.131,?,0,175.120147708,?,0,1.23046,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.0638,?,0,16.4394,?,0,0,?,0,922.025,?,0,179.497775221,?,0,1.22536,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,07:00,0,0,103.0,?,0,218.0,?,0,66.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.1299,?,0,16.6723,?,0,0,?,0,922.87,?,0,183.379767009,?,0,1.34617,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,08:00,0,0,220.0,?,0,125.0,?,0,172.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.4778,?,0,16.6447,?,0,0,?,0,923.385,?,0,193.049127107,?,0,1.73865,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,09:00,0,0,568.0,?,0,654.0,?,0,198.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,23.5366,?,0,16.8773,?,0,0,?,0,923.274,?,0,195.563089444,?,0,2.05759,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,10:00,0,0,735.0,?,0,881.0,?,0,116.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.1974,?,0,16.6313,?,0,0,?,0,922.584,?,0,192.209115082,?,0,2.29363,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,11:00,0,0,844.0,?,0,817.0,?,0,202.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.5117,?,0,16.437,?,0,0,?,0,921.882,?,0,188.404635947,?,0,2.42587,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,12:00,0,0,669.0,?,0,359.0,?,0,378.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,27.1198,?,0,16.1927,?,0,0,?,0,920.534,?,0,185.53896176,?,0,2.47171,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,13:00,0,0,633.0,?,0,386.0,?,0,335.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,27.1007,?,0,15.8638,?,0,0,?,0,919.936,?,0,183.946308351,?,0,2.47295,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,14:00,0,0,562.0,?,0,393.0,?,0,296.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.4844,?,0,15.4331,?,0,0,?,0,919.399,?,0,184.898553639,?,0,2.46782,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,15:00,0,0,472.0,?,0,524.0,?,0,195.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.2975,?,0,15.094,?,0,0,?,0,919.047,?,0,185.804221751,?,0,2.48679,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,16:00,0,0,228.0,?,0,214.0,?,0,155.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,23.4967,?,0,15.2763,?,0,0,?,0,919.348,?,0,184.570925248,?,0,2.48193,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,17:00,0,0,86.0,?,0,195.0,?,0,62.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,21.4464,?,0,15.9039,?,0,0,?,0,920.068,?,0,182.190905451,?,0,2.61926,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.921,?,0,16.1629,?,0,0,?,0,920.971,?,0,181.617681419,?,0,2.80017,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.3174,?,0,16.4172,?,0,0,?,0,921.795,?,0,181.493713909,?,0,2.8047,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.606,?,0,16.6263,?,0,0,?,0,922.289,?,0,181.262859659,?,0,2.78455,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.8194,?,0,16.6069,?,0,0,?,0,922.215,?,0,181.915086139,?,0,2.68966,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.8833,?,0,16.4294,?,0,0,?,0,922.522,?,0,183.489312499,?,0,2.60172,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2004,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.8815,?,0,16.0939,?,0,0,?,0,922.429,?,0,184.93511659,?,0,2.51034,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.0209,?,0,15.84,?,0,0,?,0,921.908,?,0,187.336029781,?,0,2.40096,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.3347,?,0,15.5255,?,0,0,?,0,921.449,?,0,190.712992256,?,0,2.24496,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.7539,?,0,15.1882,?,0,0,?,0,921.136,?,0,193.130851778,?,0,2.11813,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.6016,?,0,14.8104,?,0,0,?,0,921.218,?,0,192.974538354,?,0,1.98639,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.8654,?,0,14.3441,?,0,0,?,0,921.474,?,0,191.285145214,?,0,1.79972,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.9175,?,0,14.1008,?,0,0,?,0,921.932,?,0,190.17652962,?,0,1.599,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.9912,?,0,14.0322,?,0,0,?,0,922.894,?,0,188.870052619,?,0,1.51615,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,07:00,0,0,133.0,?,0,355.0,?,0,73.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.2955,?,0,14.4602,?,0,0,?,0,923.487,?,0,190.048617821,?,0,1.5162,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,08:00,0,0,330.0,?,0,541.0,?,0,123.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.7738,?,0,15.3749,?,0,0,?,0,924.088,?,0,194.274745966,?,0,1.55567,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,09:00,0,0,556.0,?,0,722.0,?,0,148.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.6206,?,0,15.0168,?,0,0,?,0,923.965,?,0,198.850173773,?,0,1.5746,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,10:00,0,0,659.0,?,0,582.0,?,0,250.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.2213,?,0,14.1476,?,0,0,?,0,923.489,?,0,199.471994782,?,0,1.55179,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,11:00,0,0,845.0,?,0,817.0,?,0,203.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.3904,?,0,14.1537,?,0,0,?,0,922.586,?,0,198.18488993,?,0,1.57522,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,12:00,0,0,761.0,?,0,596.0,?,0,278.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.8941,?,0,14.0919,?,0,0,?,0,921.393,?,0,197.447812019,?,0,1.6028,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,13:00,0,0,721.0,?,0,594.0,?,0,261.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.8728,?,0,13.8851,?,0,0,?,0,920.411,?,0,197.197594831,?,0,1.62774,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2004,14:00,0,0,649.0,?,0,658.0,?,0,202.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.3006,?,0,13.6177,?,0,0,?,0,919.816,?,0,195.920507706,?,0,1.68737,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
