12957755, satellitedata, ??, 5.5, 12.95, 77.55, 887.0
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
1/1/2003,14:00,0,0,518.0,?,0,292.0,?,0,321.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.1337,?,0,16.5894,?,0,0,?,0,917.948,?,0,266.791301162,?,0,1.23476,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2003,15:00,0,0,372.0,?,0,196.0,?,0,269.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.1977,?,0,16.2404,?,0,0,?,0,917.862,?,0,263.210245631,?,0,1.22661,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2003,16:00,0,0,165.0,?,0,61.0,?,0,144.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,23.9139,?,0,16.2104,?,0,0,?,0,918.273,?,0,253.412185195,?,0,1.25393,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2003,17:00,0,0,79.0,?,0,124.0,?,0,64.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.7979,?,0,16.7495,?,0,0,?,0,918.888,?,0,242.755375556,?,0,1.386,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2003,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.3018,?,0,16.7417,?,0,0,?,0,919.491,?,0,229.33853121,?,0,1.56153,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2003,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,21.6028,?,0,16.4112,?,0,0,?,0,920.348,?,0,215.330969814,?,0,1.63701,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2003,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.9245,?,0,16.0802,?,0,0,?,0,920.493,?,0,201.326182765,?,0,1.78941,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2003,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.2686,?,0,15.8716,?,0,0,?,0,920.398,?,0,188.042064449,?,0,1.98167,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2003,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.8502,?,0,15.9959,?,0,0,?,0,919.939,?,0,174.583622396,?,0,2.20749,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2003,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.2587,?,0,16.1396,?,0,0,?,0,919.587,?,0,162.910101639,?,0,2.44298,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.3747,?,0,16.2844,?,0,0,?,0,919.374,?,0,155.010274815,?,0,2.65893,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.5339,?,0,16.5191,?,0,0,?,0,919.161,?,0,149.511559555,?,0,2.83201,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.8168,?,0,16.6311,?,0,0,?,0,919.345,?,0,144.291424503,?,0,2.91481,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.241,?,0,16.5613,?,0,0,?,0,919.508,?,0,140.376912465,?,0,2.90367,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.7198,?,0,16.4674,?,0,0,?,0,920.427,?,0,137.566444161,?,0,2.77202,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.1428,?,0,16.4791,?,0,0,?,0,921.12,?,0,135.290670204,?,0,2.56603,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.3051,?,0,16.5512,?,0,0,?,0,922.151,?,0,133.604874418,?,0,2.51858,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,07:00,0,0,86.0,?,0,88.0,?,0,71.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.4606,?,0,16.9273,?,0,0,?,0,923.059,?,0,132.389851829,?,0,2.5269,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,08:00,0,0,320.0,?,0,423.0,?,0,158.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.554,?,0,17.0961,?,0,0,?,0,923.588,?,0,131.79802131,?,0,2.70216,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,09:00,0,0,551.0,?,0,666.0,?,0,175.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.658,?,0,17.3894,?,0,0,?,0,923.31,?,0,131.505616908,?,0,2.72201,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,10:00,0,0,718.0,?,0,771.0,?,0,177.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.5861,?,0,17.8705,?,0,0,?,0,922.386,?,0,132.833197752,?,0,2.56294,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,11:00,0,0,762.0,?,0,572.0,?,0,313.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.7761,?,0,17.8316,?,0,0,?,0,921.085,?,0,135.021001265,?,0,2.31488,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,12:00,0,0,669.0,?,0,356.0,?,0,381.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.3787,?,0,17.6954,?,0,0,?,0,920.056,?,0,137.955889602,?,0,2.08386,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,13:00,0,0,633.0,?,0,350.0,?,0,362.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.4113,?,0,17.4941,?,0,0,?,0,919.282,?,0,140.895990732,?,0,1.85348,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,14:00,0,0,513.0,?,0,249.0,?,0,344.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.9564,?,0,17.1895,?,0,0,?,0,918.709,?,0,141.498200433,?,0,1.83481,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,15:00,0,0,404.0,?,0,309.0,?,0,240.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.0023,?,0,16.8023,?,0,0,?,0,918.832,?,0,141.749970986,?,0,1.97032,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,16:00,0,0,260.0,?,0,350.0,?,0,141.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,23.4276,?,0,16.7959,?,0,0,?,0,919.511,?,0,144.284754878,?,0,2.31699,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,17:00,0,0,52.0,?,0,38.0,?,0,47.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.087,?,0,16.9926,?,0,0,?,0,920.601,?,0,146.986858066,?,0,2.68305,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,21.2381,?,0,17.0402,?,0,0,?,0,921.323,?,0,149.698499391,?,0,3.05316,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.4621,?,0,17.0929,?,0,0,?,0,922.348,?,0,151.362776049,?,0,3.29897,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.5197,?,0,17.0806,?,0,0,?,0,922.671,?,0,154.283352114,?,0,3.37308,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.6384,?,0,17.0053,?,0,0,?,0,922.405,?,0,157.718271527,?,0,3.40067,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.0066,?,0,16.9114,?,0,0,?,0,922.12,?,0,160.597310557,?,0,3.34624,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2003,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.4844,?,0,16.7809,?,0,0,?,0,921.814,?,0,162.703701838,?,0,3.25181,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.6991,?,0,16.5712,?,0,0,?,0,921.174,?,0,164.177239692,?,0,3.1428,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.4017,?,0,16.2161,?,0,0,?,0,920.82,?,0,165.019240319,?,0,2.98743,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.4261,?,0,15.9677,?,0,0,?,0,920.5,?,0,164.640182748,?,0,2.67766,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.3665,?,0,15.861,?,0,0,?,0,920.896,?,0,164.721369122,?,0,2.48622,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.4074,?,0,15.7175,?,0,0,?,0,921.424,?,0,165.92252843,?,0,2.40046,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.3715,?,0,15.6103,?,0,0,?,0,921.905,?,0,166.90658994,?,0,2.40938,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.484,?,0,15.5128,?,0,0,?,0,923.01,?,0,167.055034005,?,0,2.54634,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,07:00,0,0,123.0,?,0,329.0,?,0,67.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.319,?,0,15.7565,?,0,0,?,0,923.762,?,0,167.054258024,?,0,2.7211,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,08:00,0,0,331.0,?,0,532.0,?,0,127.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.6644,?,0,16.0296,?,0,0,?,0,924.196,?,0,166.201087132,?,0,2.95035,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,09:00,0,0,550.0,?,0,702.0,?,0,154.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.9824,?,0,16.2506,?,0,0,?,0,923.98,?,0,166.571022052,?,0,3.12171,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,10:00,0,0,731.0,?,0,828.0,?,0,150.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,23.3151,?,0,16.1674,?,0,0,?,0,923.466,?,0,167.881880855,?,0,3.13743,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,11:00,0,0,835.0,?,0,865.0,?,0,155.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.8008,?,0,15.9761,?,0,0,?,0,922.123,?,0,170.231417919,?,0,3.02981,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,12:00,0,0,870.0,?,0,885.0,?,0,152.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.6182,?,0,15.9785,?,0,0,?,0,921.145,?,0,174.179696229,?,0,2.87681,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,13:00,0,0,824.0,?,0,870.0,?,0,150.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.7941,?,0,15.9644,?,0,0,?,0,920.304,?,0,180.4119414,?,0,2.72285,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,14:00,0,0,706.0,?,0,829.0,?,0,143.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.332,?,0,15.8624,?,0,0,?,0,919.853,?,0,185.861780022,?,0,2.58233,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,15:00,0,0,526.0,?,0,743.0,?,0,131.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.2415,?,0,15.7312,?,0,0,?,0,919.964,?,0,189.395519893,?,0,2.44921,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,16:00,0,0,307.0,?,0,572.0,?,0,111.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.5929,?,0,15.9475,?,0,0,?,0,920.419,?,0,190.692885117,?,0,2.36375,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,17:00,0,0,79.0,?,0,218.0,?,0,52.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.4016,?,0,16.1652,?,0,0,?,0,921.112,?,0,188.547974758,?,0,2.51558,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.6452,?,0,16.2753,?,0,0,?,0,922.135,?,0,185.069462418,?,0,2.80007,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.3181,?,0,16.4869,?,0,0,?,0,922.673,?,0,180.046085064,?,0,2.9726,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.9844,?,0,16.7228,?,0,0,?,0,922.641,?,0,176.391728534,?,0,2.99933,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.6149,?,0,16.9197,?,0,0,?,0,922.609,?,0,174.630736251,?,0,2.96242,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.2544,?,0,16.9868,?,0,0,?,0,922.362,?,0,174.222679618,?,0,2.88189,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2003,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.0221,?,0,17.0232,?,0,0,?,0,922.419,?,0,175.14177733,?,0,2.75385,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/4/2003,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.7376,?,0,16.9803,?,0,0,?,0,921.978,?,0,178.131509683,?,0,2.59937,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/4/2003,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.8658,?,0,16.8729,?,0,0,?,0,921.955,?,0,182.797736658,?,0,2.46706,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/4/2003,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.966,?,0,16.6858,?,0,0,?,0,921.52,?,0,186.233788262,?,0,2.45465,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/4/2003,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.2251,?,0,16.4002,?,0,0,?,0,921.882,?,0,187.456082089,?,0,2.36514,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/4/2003,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.508,?,0,16.0306,?,0,0,?,0,922.008,?,0,188.122044105,?,0,2.06327,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
