12957755, satellitedata, ??, 5.5, 12.95, 77.55, 887.0
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
1/1/2008,10:00,0,0,745.0,?,0,905.0,?,0,109.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.7127,?,0,16.2493,?,0,0,?,0,921.688,?,0,207.13137791,?,0,2.5039,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,11:00,0,0,847.0,?,0,935.0,?,0,113.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.9563,?,0,16.2159,?,0,0,?,0,920.809,?,0,204.071543336,?,0,2.60591,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,12:00,0,0,872.0,?,0,933.0,?,0,117.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.5482,?,0,16.124,?,0,0,?,0,919.768,?,0,201.900439701,?,0,2.62091,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,13:00,0,0,829.0,?,0,929.0,?,0,113.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.5946,?,0,15.8444,?,0,0,?,0,918.781,?,0,200.560782137,?,0,2.60468,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,14:00,0,0,712.0,?,0,895.0,?,0,108.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.0539,?,0,15.5854,?,0,0,?,0,918.117,?,0,200.107547041,?,0,2.52907,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,15:00,0,0,533.0,?,0,825.0,?,0,98.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.9036,?,0,15.3287,?,0,0,?,0,917.811,?,0,199.798735315,?,0,2.44682,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,16:00,0,0,306.0,?,0,633.0,?,0,92.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,23.1126,?,0,15.8373,?,0,0,?,0,918.357,?,0,198.747578664,?,0,2.37896,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,17:00,0,0,70.0,?,0,201.0,?,0,46.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.6358,?,0,15.7325,?,0,0,?,0,918.902,?,0,197.002721095,?,0,2.49356,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.4974,?,0,15.606,?,0,0,?,0,919.344,?,0,194.888193151,?,0,2.72383,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.6526,?,0,15.618,?,0,0,?,0,920.06,?,0,192.006489609,?,0,2.87369,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.9071,?,0,15.742,?,0,0,?,0,920.606,?,0,188.374878747,?,0,2.9133,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.1933,?,0,16.0269,?,0,0,?,0,920.67,?,0,185.570122838,?,0,2.87714,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.5448,?,0,16.2694,?,0,0,?,0,920.684,?,0,184.293837442,?,0,2.78089,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/1/2008,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.2202,?,0,16.4261,?,0,0,?,0,920.147,?,0,184.14146404,?,0,2.64575,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.1437,?,0,16.518,?,0,0,?,0,920.177,?,0,185.418165892,?,0,2.43681,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.7244,?,0,16.3816,?,0,0,?,0,919.683,?,0,187.189473282,?,0,2.21126,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.7758,?,0,16.0061,?,0,0,?,0,919.428,?,0,188.031923381,?,0,1.98859,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.9698,?,0,15.3557,?,0,0,?,0,919.425,?,0,188.003582182,?,0,1.65324,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.6244,?,0,14.9456,?,0,0,?,0,919.688,?,0,186.997874895,?,0,1.44357,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.2566,?,0,14.6308,?,0,0,?,0,920.171,?,0,187.386372858,?,0,1.29437,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.1825,?,0,14.5059,?,0,0,?,0,921.268,?,0,192.109343569,?,0,1.17148,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,07:00,0,0,134.0,?,0,455.0,?,0,56.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.378,?,0,14.8832,?,0,0,?,0,921.961,?,0,202.375538218,?,0,1.11553,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,08:00,0,0,364.0,?,0,731.0,?,0,83.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.7566,?,0,15.3903,?,0,0,?,0,922.662,?,0,215.679836024,?,0,1.40112,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,09:00,0,0,574.0,?,0,832.0,?,0,104.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.4157,?,0,15.2737,?,0,0,?,0,922.725,?,0,221.466716098,?,0,1.895,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,10:00,0,0,745.0,?,0,906.0,?,0,109.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.2218,?,0,14.9683,?,0,0,?,0,922.252,?,0,218.858451014,?,0,2.13113,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,11:00,0,0,849.0,?,0,937.0,?,0,113.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.4572,?,0,14.9923,?,0,0,?,0,921.29,?,0,213.782673465,?,0,2.22392,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,12:00,0,0,879.0,?,0,944.0,?,0,115.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.1155,?,0,14.9322,?,0,0,?,0,920.083,?,0,208.520131716,?,0,2.25429,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,13:00,0,0,833.0,?,0,933.0,?,0,112.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.1563,?,0,14.7966,?,0,0,?,0,919.175,?,0,204.281841291,?,0,2.22481,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,14:00,0,0,707.0,?,0,876.0,?,0,114.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.6063,?,0,14.5667,?,0,0,?,0,918.769,?,0,202.597226591,?,0,2.23604,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,15:00,0,0,531.0,?,0,814.0,?,0,100.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.4197,?,0,14.2772,?,0,0,?,0,918.691,?,0,204.087179035,?,0,2.26015,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,16:00,0,0,310.0,?,0,674.0,?,0,81.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.6469,?,0,14.8568,?,0,0,?,0,919.165,?,0,207.913219713,?,0,2.28057,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,17:00,0,0,81.0,?,0,298.0,?,0,44.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.1207,?,0,14.7445,?,0,0,?,0,919.682,?,0,211.275067571,?,0,2.4765,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.0152,?,0,14.5344,?,0,0,?,0,920.514,?,0,211.934722419,?,0,2.76419,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.1653,?,0,14.4625,?,0,0,?,0,921.136,?,0,210.509422941,?,0,2.9323,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.36,?,0,14.4933,?,0,0,?,0,921.751,?,0,208.177059682,?,0,2.99095,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.6452,?,0,14.6222,?,0,0,?,0,922.109,?,0,205.00561951,?,0,3.00877,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.9382,?,0,14.9048,?,0,0,?,0,922.051,?,0,201.251980424,?,0,2.99867,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/2/2008,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.2628,?,0,15.2168,?,0,0,?,0,921.67,?,0,197.6167322,?,0,2.95151,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.5506,?,0,15.3861,?,0,0,?,0,921.244,?,0,194.873911359,?,0,2.84065,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.7527,?,0,15.1036,?,0,0,?,0,920.806,?,0,193.693146803,?,0,2.58067,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.1536,?,0,14.6739,?,0,0,?,0,920.315,?,0,193.362452337,?,0,2.09269,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.7052,?,0,14.3259,?,0,0,?,0,920.376,?,0,196.875039273,?,0,1.70919,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.1718,?,0,13.8628,?,0,0,?,0,920.353,?,0,205.917107973,?,0,1.48348,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,13.7605,?,0,13.4206,?,0,0,?,0,921.066,?,0,216.350892481,?,0,1.45212,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,13.5647,?,0,13.103,?,0,0,?,0,921.94,?,0,220.451886288,?,0,1.54033,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,07:00,0,0,119.0,?,0,336.0,?,0,62.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.6912,?,0,13.4464,?,0,0,?,0,922.635,?,0,217.220231271,?,0,1.63632,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,08:00,0,0,358.0,?,0,668.0,?,0,102.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.8415,?,0,13.6083,?,0,0,?,0,923.191,?,0,207.157220126,?,0,2.19732,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,09:00,0,0,577.0,?,0,845.0,?,0,100.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.2545,?,0,14.3254,?,0,0,?,0,922.856,?,0,200.371623166,?,0,2.4738,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,10:00,0,0,745.0,?,0,906.0,?,0,109.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.5489,?,0,13.5723,?,0,0,?,0,922.327,?,0,195.768901125,?,0,2.72508,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,11:00,0,0,849.0,?,0,937.0,?,0,112.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.2232,?,0,13.0736,?,0,0,?,0,921.511,?,0,193.764479478,?,0,2.82278,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,12:00,0,0,880.0,?,0,944.0,?,0,115.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.1387,?,0,13.0363,?,0,0,?,0,920.606,?,0,194.378016867,?,0,2.78828,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,13:00,0,0,834.0,?,0,933.0,?,0,112.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.3073,?,0,13.2476,?,0,0,?,0,919.921,?,0,196.15436701,?,0,2.73526,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,14:00,0,0,716.0,?,0,897.0,?,0,107.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.8531,?,0,13.5037,?,0,0,?,0,919.483,?,0,200.843434779,?,0,2.72422,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,15:00,0,0,534.0,?,0,818.0,?,0,99.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,23.7935,?,0,13.6974,?,0,0,?,0,919.418,?,0,205.025028304,?,0,2.81271,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,16:00,0,0,313.0,?,0,679.0,?,0,81.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.0656,?,0,14.5047,?,0,0,?,0,919.963,?,0,209.502179174,?,0,2.85408,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,17:00,0,0,85.0,?,0,317.0,?,0,45.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.6323,?,0,14.7812,?,0,0,?,0,920.671,?,0,212.86119744,?,0,3.04652,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.5952,?,0,15.0116,?,0,0,?,0,921.255,?,0,212.788807504,?,0,3.28056,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.8749,?,0,15.2965,?,0,0,?,0,921.736,?,0,211.371305203,?,0,3.3422,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.2632,?,0,15.5615,?,0,0,?,0,922.448,?,0,207.955048298,?,0,3.26021,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.6294,?,0,15.8489,?,0,0,?,0,922.439,?,0,205.346080083,?,0,3.118,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.0958,?,0,16.0351,?,0,0,?,0,922.277,?,0,204.650441239,?,0,2.95622,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/3/2008,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.6081,?,0,16.1088,?,0,0,?,0,922.196,?,0,206.535355561,?,0,2.79579,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/4/2008,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.2211,?,0,16.0273,?,0,0,?,0,921.814,?,0,211.875512602,?,0,2.68051,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/4/2008,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.7295,?,0,15.8125,?,0,0,?,0,921.401,?,0,218.750456561,?,0,2.54875,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/4/2008,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.8451,?,0,15.4971,?,0,0,?,0,920.91,?,0,225.214705674,?,0,2.2889,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/4/2008,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.5731,?,0,15.2014,?,0,0,?,0,920.747,?,0,227.414515764,?,0,2.17358,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/4/2008,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.4832,?,0,15.0851,?,0,0,?,0,920.888,?,0,225.273623329,?,0,2.14991,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
